Participant,GSR Mean,GSR SD,GSR Range,Clip,Label,Label_Name
124,18.92647955938889,1.7094270880727869,6.171797517914747,11,3,"High Arousal, Low Valence"
124,16.11481786738822,0.27635764268267177,1.1956151080700828,12,3,"High Arousal, Low Valence"
125,10.276964342256582,0.6329970315342279,2.190020676543437,0,4,Baseline
125,10.53798269801762,0.2500324890584407,1.2262366942931724,1,1,"Low Arousal, High Valence"
125,8.722924841667464,0.23062978285219823,0.8108870904414651,2,2,"Low Arousal, Low Valence"
125,10.681476155582631,0.21560502823931588,0.8164282603772381,3,0,"High Arousal, High Valence"
125,9.879922629604367,0.2968670963519224,1.2437284194078622,4,1,"Low Arousal, High Valence"
125,11.547784688451891,0.39512222656169255,1.439272944495201,5,0,"High Arousal, High Valence"
125,14.064773320619542,0.545501852643264,2.403781690177052,6,3,"High Arousal, Low Valence"
125,9.25163257510554,0.20293141745951387,0.8889458468651803,7,1,"Low Arousal, High Valence"
125,9.30378200816159,0.24264473735419517,1.1858534717849043,8,2,"Low Arousal, Low Valence"
125,8.529778551382458,0.20302756755644413,0.8181668800131234,9,2,"Low Arousal, Low Valence"
125,12.976267095926165,0.6301870842345064,3.4771894660430345,10,0,"High Arousal, High Valence"
125,13.188019755959747,0.5032546074377389,2.120539325963934,11,3,"High Arousal, Low Valence"
125,12.375801743729875,0.48956147444462544,1.8085068410687164,12,3,"High Arousal, Low Valence"
126,9.307700577832938,1.3056083438107886,4.509159120510353,0,4,Baseline
126,13.747144794502496,0.7705473014451691,4.389284305653311,1,1,"Low Arousal, High Valence"
126,12.922653376224725,1.257663731720484,5.551268565244671,2,2,"Low Arousal, Low Valence"
126,13.034840774179095,0.44701414790955124,1.716536466052812,3,0,"High Arousal, High Valence"
126,13.392296312654048,0.2230218869090519,1.1308210272558146,4,1,"Low Arousal, High Valence"
126,13.168690608696528,0.46929010156787493,2.173414051638554,5,0,"High Arousal, High Valence"
126,17.373423461093417,1.1758674121782888,4.848294938259139,6,3,"High Arousal, Low Valence"
126,13.38632555715408,0.2887315146311004,1.4460618741591276,7,1,"Low Arousal, High Valence"
126,12.8941779671002,0.7331397725597261,3.2695288566349934,8,2,"Low Arousal, Low Valence"
126,12.80679549591973,1.551478007325832,6.805560040456276,9,2,"Low Arousal, Low Valence"
126,14.093670907424382,0.6391820146340055,2.726812458291878,10,0,"High Arousal, High Valence"
126,16.782483732248956,1.5030807896182927,5.972832089654288,11,3,"High Arousal, Low Valence"
126,13.305065294031046,0.5006211905625949,2.643651861146605,12,3,"High Arousal, Low Valence"
127,10.064683242674317,0.29680748040560145,1.5223125873615064,0,4,Baseline
127,8.216013955867698,0.2508515532697919,1.1895016837922086,1,1,"Low Arousal, High Valence"
127,10.74714507679807,0.5044269644269709,2.362880370342868,2,2,"Low Arousal, Low Valence"
127,8.398997751050413,0.12156317107226094,0.402601744730239,3,0,"High Arousal, High Valence"
127,8.207252947702974,0.2072942194650831,0.8996210090747034,4,1,"Low Arousal, High Valence"
127,8.461585490854226,0.10699845692790053,0.4023913215233108,5,0,"High Arousal, High Valence"
127,11.133547852718376,0.8785743101249355,3.288726710758196,6,3,"High Arousal, Low Valence"
127,8.16468904518236,0.27112763207406665,1.2692568660315757,7,1,"Low Arousal, High Valence"
127,9.76662699009471,0.5147197016980452,2.1093060451111665,8,2,"Low Arousal, Low Valence"
127,10.127738603411318,0.35792538813670255,1.3872928934666717,9,2,"Low Arousal, Low Valence"
127,8.779216583370303,0.15223465878288445,0.6937239934479624,10,0,"High Arousal, High Valence"
127,8.821601648597348,0.11932262305970037,0.729437301731183,11,3,"High Arousal, Low Valence"
127,9.64694063258792,0.5133022049789441,1.8074368709577247,12,3,"High Arousal, Low Valence"
128,11.549217366896169,0.30642897797389335,1.4332038527852262,0,4,Baseline
128,13.332465278042864,0.6100523420495771,3.23466211525065,1,1,"Low Arousal, High Valence"
128,10.400006814812144,0.667473748858494,2.411135239667244,2,2,"Low Arousal, Low Valence"
128,12.247603256565293,0.5450643050173107,2.2622847228717244,3,0,"High Arousal, High Valence"
128,12.894500416981115,0.7290715492764402,3.299480880611055,4,1,"Low Arousal, High Valence"
128,11.936293567203295,0.4073220484435996,1.9372023869926949,5,0,"High Arousal, High Valence"
128,14.523380583121648,1.0029316310799727,4.2959976256925625,6,3,"High Arousal, Low Valence"
128,13.342577090319717,1.019283058309134,4.756355243486121,7,1,"Low Arousal, High Valence"
128,11.207218298929382,0.911769909869684,3.6210180397718528,8,2,"Low Arousal, Low Valence"
128,11.069155194877645,0.8014610238655474,3.836647897571945,9,2,"Low Arousal, Low Valence"
128,12.105861446976311,0.7459943677443963,3.2656293638225318,10,0,"High Arousal, High Valence"
128,14.663684522480704,0.5291647921550564,2.605291522775568,11,3,"High Arousal, Low Valence"
128,14.890626067912928,1.1826975157254478,4.324464616956218,12,3,"High Arousal, Low Valence"
129,6.631429661485136,1.241380916756684,4.222074142274505,0,4,Baseline
129,5.060997013372232,0.5535349005859675,2.895904195249536,1,1,"Low Arousal, High Valence"
129,2.4141280323038945,0.059144255699149176,0.21030731499831612,2,2,"Low Arousal, Low Valence"
129,3.233170440420164,0.11938248001185155,0.44977156503751514,3,0,"High Arousal, High Valence"
129,7.41070606204244,0.6911740502009626,2.9841350928338928,4,1,"Low Arousal, High Valence"
129,4.677222714645195,0.23799202767402614,1.4398972478046161,5,0,"High Arousal, High Valence"
129,14.390361749032225,2.0834989011201266,8.979860413618958,6,3,"High Arousal, Low Valence"
129,6.756916613944149,1.431029321450462,5.711530906072143,7,1,"Low Arousal, High Valence"
129,2.1880358561764033,0.02773955487700339,0.09341182816278426,8,2,"Low Arousal, Low Valence"
129,2.5707619432186077,0.029795655180181794,0.10531569800443386,9,2,"Low Arousal, Low Valence"
129,11.244497547978337,3.05927375844921,12.89363620099915,10,0,"High Arousal, High Valence"
129,13.07903742063168,3.96748117771527,11.883339870438125,11,3,"High Arousal, Low Valence"
129,14.492565312363432,1.1581829023441885,5.428931570040898,12,3,"High Arousal, Low Valence"
130,19.131031827417242,0.5844090336072303,3.19684789503593,0,4,Baseline
130,19.281645890071925,0.7714376395720505,4.3250328515129794,1,1,"Low Arousal, High Valence"
130,21.174971481671946,1.2554041146862944,5.506564957583354,2,2,"Low Arousal, Low Valence"
130,19.93634924069066,1.3418399322989125,5.998394805258574,3,0,"High Arousal, High Valence"
130,23.986701456417563,1.5609374673940821,6.9876937157369525,4,1,"Low Arousal, High Valence"
131,5.579745172521752,0.09392139299881747,0.3742586270073973,0,4,Baseline
131,5.858249974759948,0.07110954720796106,0.26344933438688756,1,1,"Low Arousal, High Valence"
131,7.699738249675845,0.49115506375231466,2.131520282027666,2,2,"Low Arousal, Low Valence"
131,6.93176449083491,0.27143986856066415,1.0081340905055898,3,0,"High Arousal, High Valence"
131,6.454376005834069,0.13675179867380968,0.6029767522297176,4,1,"Low Arousal, High Valence"
131,7.381595794779998,0.19615114429466451,0.9265758504391304,5,0,"High Arousal, High Valence"
131,7.645103460024865,0.22717764769688928,1.020563438259491,6,3,"High Arousal, Low Valence"
131,6.804745627276177,0.22340716636484556,1.077375858167592,7,1,"Low Arousal, High Valence"
131,6.88943451317261,0.21525690189318525,0.8175136791478756,8,2,"Low Arousal, Low Valence"
131,7.48967118145076,0.2951582914521865,1.3186976006760283,9,2,"Low Arousal, Low Valence"
131,7.566557260371837,0.26234698748236196,1.3191187959895778,10,0,"High Arousal, High Valence"
131,7.609989165454211,0.2952738293363864,1.2175765744172669,11,3,"High Arousal, Low Valence"
131,8.318482457729672,0.4915826385482267,2.322843711904185,12,3,"High Arousal, Low Valence"
132,9.68635644576191,0.2835535526937741,1.2401107025430225,0,4,Baseline
132,11.655597269453162,1.303779111084537,4.9024330248238766,1,1,"Low Arousal, High Valence"
132,7.893628714557611,1.2876438767649956,4.835389947791868,2,2,"Low Arousal, Low Valence"
132,9.381365715027504,0.46996608195272516,1.697314368260887,3,0,"High Arousal, High Valence"
132,10.777720852632138,1.3870787887686509,7.163435067242615,4,1,"Low Arousal, High Valence"
132,11.147731782667018,0.6800937019857761,2.867925681090558,5,0,"High Arousal, High Valence"
132,14.758753281161546,2.068610676294294,9.586542095523141,6,3,"High Arousal, Low Valence"
132,10.731670750717393,1.4939712041757243,7.91094719050265,7,1,"Low Arousal, High Valence"
132,7.7518555884514235,1.1865327126538001,4.426882968994769,8,2,"Low Arousal, Low Valence"
132,10.086221070389467,1.3559147864600443,5.870035935436629,9,2,"Low Arousal, Low Valence"
132,12.960309907862566,1.3593813671029678,7.958473833086012,10,0,"High Arousal, High Valence"
132,11.821750474919055,2.2889928178244996,8.298106680221833,11,3,"High Arousal, Low Valence"
132,10.151434762433736,0.5880130437908956,2.3551977798499752,12,3,"High Arousal, Low Valence"
133,12.945416580757287,0.41235763936648784,1.9869358080092319,0,4,Baseline
133,7.863476456089152,0.7682427199458739,4.213875195000993,1,1,"Low Arousal, High Valence"
133,11.726706449121657,0.9219722646385022,4.42987109000042,2,2,"Low Arousal, Low Valence"
133,8.002462287057485,0.16269500132890885,0.6828528650296724,3,0,"High Arousal, High Valence"
133,7.518465004966838,0.36065079008286216,1.3520545925966978,4,1,"Low Arousal, High Valence"
133,8.992634268827903,0.5680984233142568,2.5743601417901623,5,0,"High Arousal, High Valence"
133,14.646811701947453,0.960312063275927,4.430366862301714,6,3,"High Arousal, Low Valence"
133,8.32641554502571,0.7957327840098624,4.050276935417232,7,1,"Low Arousal, High Valence"
133,10.611841585808763,0.5265314833155108,2.543627207194362,8,2,"Low Arousal, Low Valence"
133,9.293842328503995,0.3187248006137689,1.249513362651122,9,2,"Low Arousal, Low Valence"
133,8.811344241040775,0.6980228879278338,3.115090115389595,10,0,"High Arousal, High Valence"
133,17.778926584643425,0.9290291762861226,4.861104290041629,11,3,"High Arousal, Low Valence"
133,15.832220216652836,0.9896880772885559,4.571600532335246,12,3,"High Arousal, Low Valence"
