Participant,GSR Mean,GSR SD,GSR Range,Clip,Label,Label_Name,GSR Change
121,5.7982882527885335,0.1009292377913284,0.4147635160236573,5,0,"High Arousal, High Valence",1.5196506189701458
121,8.285324757822071,0.6772062267377701,2.33640833241805,6,3,"High Arousal, Low Valence",4.006687124003683
121,4.289240006539673,0.0691663785467946,0.2274205504395148,7,1,"Low Arousal, High Valence",0.010602372721285391
121,4.055471330344559,0.0523873923294398,0.2300672594781159,8,2,"Low Arousal, Low Valence",-0.22316630347382915
121,4.084654132114326,0.0572219733888277,0.2239696082394324,9,2,"Low Arousal, Low Valence",-0.19398350170406164
121,6.05512703713757,0.8147767644948866,2.4435032324311097,10,0,"High Arousal, High Valence",1.7764894033191823
121,6.119589228151214,0.8825393198703385,3.22115808584267,11,3,"High Arousal, Low Valence",1.840951594332826
121,6.644099294696393,0.1873742228006674,1.371780044559732,12,3,"High Arousal, Low Valence",2.3654616608780055
122,9.285096586013932,0.6028158936082044,2.235640358045597,0,4,Baseline,0.0
122,8.398470961111231,0.1342044264579631,0.6770778734359997,1,1,"Low Arousal, High Valence",-0.8866256249027007
122,8.955377883325761,0.327957104108048,1.7119930658282634,2,2,"Low Arousal, Low Valence",-0.3297187026881705
122,7.311976192399247,0.1219298611424856,0.4482017270718517,3,0,"High Arousal, High Valence",-1.9731203936146846
122,8.291649984042909,0.2019438348859465,0.753246412140876,4,1,"Low Arousal, High Valence",-0.9934466019710229
122,7.608721905064439,0.1239196977346185,0.4763495071271908,5,0,"High Arousal, High Valence",-1.6763746809494933
122,12.815558327002108,1.2679516682847185,5.551303164029779,6,3,"High Arousal, Low Valence",3.5304617409881764
122,8.247495259155798,0.2641512660327945,1.439270824421958,7,1,"Low Arousal, High Valence",-1.0376013268581339
122,9.53720776243372,0.2216556367910772,1.1393397755371577,8,2,"Low Arousal, Low Valence",0.2521111764197883
122,8.804202755690078,0.1429561666898833,0.5603065507753993,9,2,"Low Arousal, Low Valence",-0.48089383032385413
122,7.581223751142997,0.2784706341843289,1.1847370247051456,10,0,"High Arousal, High Valence",-1.7038728348709347
122,11.66853097597956,0.7750819500492407,3.0989511114902903,11,3,"High Arousal, Low Valence",2.383434389965629
122,10.06377832253772,0.2269661285254073,1.007050969596591,12,3,"High Arousal, Low Valence",0.7786817365237884
123,8.780059579895484,0.3500621037889931,1.3018732487508746,0,4,Baseline,0.0
123,8.097930015573501,0.6068872728686294,2.161119283660298,1,1,"Low Arousal, High Valence",-0.6821295643219827
123,6.117055442733117,0.2615514057393018,1.1135851790220164,2,2,"Low Arousal, Low Valence",-2.6630041371623667
123,6.906107518668577,0.3297413869655373,1.457623319164412,3,0,"High Arousal, High Valence",-1.8739520612269072
123,8.774773044782709,0.6153775263378678,2.330412408394844,4,1,"Low Arousal, High Valence",-0.005286535112775326
123,6.856295038996652,0.1576098744260737,0.8183173921973745,5,0,"High Arousal, High Valence",-1.9237645408988318
123,9.538346388902204,0.4763356703303679,2.5519800262247694,6,3,"High Arousal, Low Valence",0.7582868090067194
123,7.912075113595455,0.536411623863863,2.583730220464246,7,1,"Low Arousal, High Valence",-0.8679844663000296
123,6.41376315510515,0.3083369988828199,1.6030603762301352,8,2,"Low Arousal, Low Valence",-2.3662964247903338
123,6.178724923626521,0.2010486370123346,0.8897789513816514,9,2,"Low Arousal, Low Valence",-2.601334656268963
123,7.088517427407933,0.1385084934836953,0.8337106298913355,10,0,"High Arousal, High Valence",-1.6915421524875516
123,9.278038638898328,1.034114956451014,3.5462868616243366,11,3,"High Arousal, Low Valence",0.49797905900284434
123,7.2055555592574905,0.2047485738545799,1.1217267943945988,12,3,"High Arousal, Low Valence",-1.5745040206379937
124,17.2123272036127,0.5859918996760539,2.1898439373009677,0,4,Baseline,0.0
124,19.270646658605443,1.0955702141793444,5.014707237258349,1,1,"Low Arousal, High Valence",2.058319454992745
124,18.47259973213831,1.0803777579966598,6.686325702741144,2,2,"Low Arousal, Low Valence",1.2602725285256113
124,19.08022746197813,0.4415779958444358,1.970795887262284,3,0,"High Arousal, High Valence",1.867900258365431
124,17.95440201141658,0.9201087763741452,5.260177125371161,4,1,"Low Arousal, High Valence",0.7420748078038812
124,18.976189993312577,0.4413418239943619,2.5737026484236765,5,0,"High Arousal, High Valence",1.7638627896998784
124,18.41273745118446,1.2041367194672734,5.060027280553715,6,3,"High Arousal, Low Valence",1.2004102475717602
124,19.52583650335677,0.7472055859083473,4.214337737542223,7,1,"Low Arousal, High Valence",2.313509299744073
124,17.004749167649212,0.3626363282974972,1.3693552847097337,8,2,"Low Arousal, Low Valence",-0.20757803596348623
124,18.665056274204083,0.4755936249791487,2.2063660398434592,9,2,"Low Arousal, Low Valence",1.452729070591385
124,21.10779654694949,1.0534213275168216,5.051015602021337,10,0,"High Arousal, High Valence",3.895469343336792
124,18.92647955938889,1.7094270880727869,6.171797517914747,11,3,"High Arousal, Low Valence",1.7141523557761928
124,16.11481786738822,0.2763576426826717,1.1956151080700828,12,3,"High Arousal, Low Valence",-1.0975093362244799
125,10.276964342256582,0.6329970315342279,2.190020676543437,0,4,Baseline,0.0
125,10.53798269801762,0.2500324890584407,1.2262366942931724,1,1,"Low Arousal, High Valence",0.2610183557610384
125,8.722924841667464,0.2306297828521982,0.8108870904414651,2,2,"Low Arousal, Low Valence",-1.554039500589118
125,10.681476155582631,0.2156050282393158,0.8164282603772381,3,0,"High Arousal, High Valence",0.40451181332604946
125,9.879922629604367,0.2968670963519224,1.2437284194078622,4,1,"Low Arousal, High Valence",-0.39704171265221433
125,11.547784688451893,0.3951222265616925,1.439272944495201,5,0,"High Arousal, High Valence",1.2708203461953111
125,14.064773320619542,0.545501852643264,2.403781690177052,6,3,"High Arousal, Low Valence",3.7878089783629605
125,9.25163257510554,0.2029314174595138,0.8889458468651803,7,1,"Low Arousal, High Valence",-1.025331767151041
125,9.30378200816159,0.2426447373541951,1.1858534717849043,8,2,"Low Arousal, Low Valence",-0.9731823340949912
125,8.529778551382458,0.2030275675564441,0.8181668800131234,9,2,"Low Arousal, Low Valence",-1.7471857908741235
125,12.976267095926165,0.6301870842345064,3.4771894660430345,10,0,"High Arousal, High Valence",2.699302753669583
125,13.188019755959749,0.5032546074377389,2.120539325963934,11,3,"High Arousal, Low Valence",2.911055413703167
125,12.375801743729877,0.4895614744446254,1.8085068410687164,12,3,"High Arousal, Low Valence",2.098837401473295
126,9.307700577832938,1.3056083438107886,4.509159120510353,0,4,Baseline,0.0
126,13.747144794502496,0.7705473014451691,4.389284305653311,1,1,"Low Arousal, High Valence",4.439444216669559
126,12.922653376224725,1.257663731720484,5.551268565244671,2,2,"Low Arousal, Low Valence",3.614952798391787
126,13.034840774179097,0.4470141479095512,1.716536466052812,3,0,"High Arousal, High Valence",3.7271401963461592
126,13.392296312654048,0.2230218869090519,1.1308210272558146,4,1,"Low Arousal, High Valence",4.084595734821111
126,13.168690608696528,0.4692901015678749,2.173414051638554,5,0,"High Arousal, High Valence",3.86099003086359
126,17.373423461093417,1.1758674121782888,4.848294938259139,6,3,"High Arousal, Low Valence",8.065722883260479
126,13.38632555715408,0.2887315146311004,1.4460618741591276,7,1,"Low Arousal, High Valence",4.078624979321143
126,12.8941779671002,0.7331397725597261,3.2695288566349934,8,2,"Low Arousal, Low Valence",3.5864773892672623
126,12.80679549591973,1.551478007325832,6.805560040456276,9,2,"Low Arousal, Low Valence",3.499094918086792
126,14.093670907424382,0.6391820146340055,2.726812458291878,10,0,"High Arousal, High Valence",4.785970329591445
126,16.782483732248956,1.5030807896182927,5.972832089654288,11,3,"High Arousal, Low Valence",7.474783154416018
126,13.305065294031046,0.5006211905625949,2.643651861146605,12,3,"High Arousal, Low Valence",3.997364716198108
127,10.064683242674317,0.2968074804056014,1.5223125873615064,0,4,Baseline,0.0
127,8.216013955867698,0.2508515532697919,1.1895016837922086,1,1,"Low Arousal, High Valence",-1.8486692868066186
127,10.74714507679807,0.5044269644269709,2.362880370342868,2,2,"Low Arousal, Low Valence",0.6824618341237532
127,8.398997751050413,0.1215631710722609,0.402601744730239,3,0,"High Arousal, High Valence",-1.6656854916239041
127,8.207252947702974,0.2072942194650831,0.8996210090747034,4,1,"Low Arousal, High Valence",-1.8574302949713424
127,8.461585490854226,0.1069984569279005,0.4023913215233108,5,0,"High Arousal, High Valence",-1.6030977518200906
127,11.133547852718376,0.8785743101249355,3.288726710758196,6,3,"High Arousal, Low Valence",1.0688646100440593
127,8.16468904518236,0.2711276320740666,1.2692568660315755,7,1,"Low Arousal, High Valence",-1.8999941974919565
127,9.76662699009471,0.5147197016980452,2.1093060451111665,8,2,"Low Arousal, Low Valence",-0.298056252579606
127,10.127738603411318,0.3579253881367025,1.3872928934666715,9,2,"Low Arousal, Low Valence",0.06305536073700146
127,8.779216583370303,0.1522346587828844,0.6937239934479624,10,0,"High Arousal, High Valence",-1.2854666593040136
127,8.821601648597348,0.1193226230597003,0.729437301731183,11,3,"High Arousal, Low Valence",-1.243081594076969
127,9.64694063258792,0.5133022049789441,1.8074368709577249,12,3,"High Arousal, Low Valence",-0.4177426100863961
128,11.549217366896167,0.3064289779738933,1.4332038527852262,0,4,Baseline,0.0
128,13.332465278042864,0.6100523420495771,3.23466211525065,1,1,"Low Arousal, High Valence",1.783247911146697
128,10.400006814812144,0.667473748858494,2.411135239667244,2,2,"Low Arousal, Low Valence",-1.149210552084023
128,12.247603256565291,0.5450643050173107,2.2622847228717244,3,0,"High Arousal, High Valence",0.6983858896691242
128,12.894500416981115,0.7290715492764402,3.299480880611055,4,1,"Low Arousal, High Valence",1.345283050084948
128,11.936293567203297,0.4073220484435996,1.9372023869926949,5,0,"High Arousal, High Valence",0.3870762003071295
128,14.523380583121648,1.0029316310799727,4.2959976256925625,6,3,"High Arousal, Low Valence",2.974163216225481
128,13.342577090319717,1.019283058309134,4.756355243486121,7,1,"Low Arousal, High Valence",1.7933597234235492
128,11.207218298929382,0.911769909869684,3.6210180397718528,8,2,"Low Arousal, Low Valence",-0.3419990679667855
128,11.069155194877643,0.8014610238655474,3.836647897571945,9,2,"Low Arousal, Low Valence",-0.4800621720185241
128,12.105861446976313,0.7459943677443963,3.265629363822532,10,0,"High Arousal, High Valence",0.5566440800801455
128,14.663684522480704,0.5291647921550564,2.605291522775568,11,3,"High Arousal, Low Valence",3.1144671555845367
128,14.890626067912928,1.1826975157254478,4.324464616956218,12,3,"High Arousal, Low Valence",3.3414087010167606
129,6.631429661485136,1.241380916756684,4.222074142274505,0,4,Baseline,0.0
129,5.060997013372232,0.5535349005859675,2.895904195249536,1,1,"Low Arousal, High Valence",-1.570432648112904
129,2.4141280323038945,0.0591442556991491,0.2103073149983161,2,2,"Low Arousal, Low Valence",-4.217301629181241
129,3.233170440420164,0.1193824800118515,0.4497715650375151,3,0,"High Arousal, High Valence",-3.3982592210649716
129,7.41070606204244,0.6911740502009626,2.9841350928338928,4,1,"Low Arousal, High Valence",0.7792764005573041
129,4.677222714645195,0.2379920276740261,1.439897247804616,5,0,"High Arousal, High Valence",-1.9542069468399408
129,14.390361749032223,2.0834989011201266,8.979860413618958,6,3,"High Arousal, Low Valence",7.7589320875470875
129,6.756916613944149,1.431029321450462,5.711530906072143,7,1,"Low Arousal, High Valence",0.12548695245901342
129,2.1880358561764037,0.0277395548770033,0.0934118281627842,8,2,"Low Arousal, Low Valence",-4.443393805308732
129,2.570761943218608,0.0297956551801817,0.1053156980044338,9,2,"Low Arousal, Low Valence",-4.060667718266528
129,11.244497547978336,3.05927375844921,12.89363620099915,10,0,"High Arousal, High Valence",4.6130678864932
129,13.07903742063168,3.96748117771527,11.883339870438125,11,3,"High Arousal, Low Valence",6.447607759146544
129,14.492565312363432,1.1581829023441883,5.428931570040898,12,3,"High Arousal, Low Valence",7.861135650878296
130,19.13103182741724,0.5844090336072303,3.19684789503593,0,4,Baseline,0.0
130,19.281645890071925,0.7714376395720505,4.3250328515129794,1,1,"Low Arousal, High Valence",0.1506140626546859
130,21.174971481671943,1.2554041146862944,5.506564957583354,2,2,"Low Arousal, Low Valence",2.0439396542547037
130,19.93634924069066,1.3418399322989123,5.998394805258574,3,0,"High Arousal, High Valence",0.8053174132734213
130,23.986701456417563,1.560937467394082,6.9876937157369525,4,1,"Low Arousal, High Valence",4.8556696290003245
131,5.579745172521752,0.0939213929988174,0.3742586270073973,0,4,Baseline,0.0
131,5.858249974759948,0.071109547207961,0.2634493343868875,1,1,"Low Arousal, High Valence",0.27850480223819574
131,7.699738249675845,0.4911550637523146,2.131520282027666,2,2,"Low Arousal, Low Valence",2.119993077154093
131,6.93176449083491,0.2714398685606641,1.0081340905055898,3,0,"High Arousal, High Valence",1.3520193183131575
131,6.454376005834069,0.1367517986738096,0.6029767522297176,4,1,"Low Arousal, High Valence",0.8746308333123167
131,7.381595794779998,0.1961511442946645,0.9265758504391304,5,0,"High Arousal, High Valence",1.8018506222582458
131,7.645103460024865,0.2271776476968892,1.020563438259491,6,3,"High Arousal, Low Valence",2.0653582875031127
131,6.804745627276177,0.2234071663648455,1.077375858167592,7,1,"Low Arousal, High Valence",1.2250004547544249
131,6.88943451317261,0.2152569018931852,0.8175136791478756,8,2,"Low Arousal, Low Valence",1.3096893406508574
131,7.48967118145076,0.2951582914521865,1.3186976006760285,9,2,"Low Arousal, Low Valence",1.9099260089290073
131,7.566557260371837,0.2623469874823619,1.3191187959895778,10,0,"High Arousal, High Valence",1.986812087850085
131,7.609989165454211,0.2952738293363864,1.2175765744172669,11,3,"High Arousal, Low Valence",2.0302439929324585
131,8.318482457729672,0.4915826385482267,2.322843711904185,12,3,"High Arousal, Low Valence",2.73873728520792
132,9.68635644576191,0.2835535526937741,1.2401107025430225,0,4,Baseline,0.0
132,11.655597269453162,1.303779111084537,4.9024330248238766,1,1,"Low Arousal, High Valence",1.969240823691253
132,7.893628714557611,1.2876438767649956,4.835389947791868,2,2,"Low Arousal, Low Valence",-1.7927277312042982
132,9.381365715027504,0.4699660819527251,1.697314368260887,3,0,"High Arousal, High Valence",-0.30499073073440464
132,10.777720852632138,1.3870787887686509,7.163435067242615,4,1,"Low Arousal, High Valence",1.0913644068702286
132,11.147731782667018,0.6800937019857761,2.867925681090558,5,0,"High Arousal, High Valence",1.4613753369051086
132,14.758753281161546,2.068610676294294,9.58654209552314,6,3,"High Arousal, Low Valence",5.072396835399637
132,10.731670750717392,1.4939712041757245,7.91094719050265,7,1,"Low Arousal, High Valence",1.0453143049554825
132,7.751855588451423,1.1865327126538,4.426882968994769,8,2,"Low Arousal, Low Valence",-1.9345008573104865
132,10.086221070389469,1.3559147864600445,5.870035935436629,9,2,"Low Arousal, Low Valence",0.39986462462755945
132,12.960309907862566,1.3593813671029678,7.958473833086012,10,0,"High Arousal, High Valence",3.273953462100657
132,11.821750474919057,2.2889928178245,8.298106680221833,11,3,"High Arousal, Low Valence",2.1353940291571476
132,10.151434762433736,0.5880130437908956,2.3551977798499752,12,3,"High Arousal, Low Valence",0.46507831667182664
133,12.945416580757287,0.4123576393664878,1.986935808009232,0,4,Baseline,0.0
133,7.863476456089152,0.7682427199458739,4.213875195000993,1,1,"Low Arousal, High Valence",-5.081940124668136
133,11.726706449121655,0.9219722646385022,4.42987109000042,2,2,"Low Arousal, Low Valence",-1.218710131635632
133,8.002462287057485,0.1626950013289088,0.6828528650296724,3,0,"High Arousal, High Valence",-4.9429542936998025
133,7.518465004966838,0.3606507900828621,1.3520545925966978,4,1,"Low Arousal, High Valence",-5.42695157579045
133,8.992634268827903,0.5680984233142568,2.5743601417901623,5,0,"High Arousal, High Valence",-3.9527823119293846
133,14.646811701947453,0.960312063275927,4.430366862301714,6,3,"High Arousal, Low Valence",1.7013951211901652
133,8.32641554502571,0.7957327840098624,4.050276935417232,7,1,"Low Arousal, High Valence",-4.619001035731577
133,10.611841585808763,0.5265314833155108,2.543627207194362,8,2,"Low Arousal, Low Valence",-2.333574994948524
133,9.293842328503995,0.3187248006137689,1.249513362651122,9,2,"Low Arousal, Low Valence",-3.651574252253292
133,8.811344241040775,0.6980228879278338,3.115090115389595,10,0,"High Arousal, High Valence",-4.1340723397165124
133,17.778926584643425,0.9290291762861226,4.861104290041629,11,3,"High Arousal, Low Valence",4.833510003886138
133,15.832220216652836,0.989688077288556,4.571600532335246,12,3,"High Arousal, Low Valence",2.8868036358955482
